distance,numwall,etage,frequence,pathloss
6.63,3,1,5775.4,169.64
18.92,6,2,886.0,174.66
9.23,7,0,5046.0,170.93
35.31,5,0,1817.6,161.24
22.97,1,1,1781.7,153.42
6.96,1,1,1771.4,136.85
8.92,3,0,2419.5,136.54
9.67,2,0,1805.9,140.82
49.07,6,0,4936.1,180.29
33.54,6,1,1809.9,170.84
62.0,6,4,2371.2,229.09
5.15,2,0,2450.6,124.4
24.95,5,2,1849.7,187.09
19.38,2,0,1773.6,140.68
15.45,5,2,2332.6,178.44
11.42,1,2,1818.0,158.49
2.96,3,1,5024.4,156.69
5.53,1,0,4964.5,137.0
34.9,6,1,5065.1,203.17
22.46,3,2,2471.6,173.92
7.88,1,1,2366.3,141.3
6.43,2,0,2340.8,128.05
6.39,2,0,4925.5,141.21
9.03,1,1,2307.5,147.78
41.29,7,0,5049.1,186.25
13.49,2,1,4975.0,164.31
6.13,0,0,899.4,115.34
11.0,0,0,2363.3,130.28
5.84,1,0,4964.2,134.41
4.08,0,1,5820.3,145.82
5.81,1,0,5803.7,142.91
86.26,1,4,2321.1,218.71
18.75,3,1,1716.6,159.53
7.36,4,0,5000.7,159.78
24.64,3,1,800.0,143.66
10.03,2,0,1719.1,124.09
26.06,3,1,2419.4,175.28
32.12,5,3,2477.2,213.31
22.71,4,1,1770.7,158.97
9.92,1,1,5039.9,163.6
23.25,4,1,5794.9,198.97
22.75,5,1,2374.9,169.1
37.18,7,0,2373.1,166.66
17.15,4,0,953.8,134.49
60.29,3,1,2403.1,182.88
23.65,7,0,5068.6,186.94
17.09,5,0,5021.7,166.34
5.56,0,0,4964.2,124.26
16.98,3,0,2399.4,151.0
4.72,1,0,4973.7,140.6
24.07,5,0,871.5,145.7
2.57,0,0,2469.7,111.53
24.64,4,2,4986.8,197.3
18.37,5,2,5056.7,199.82
19.23,5,0,2443.2,156.83
8.47,2,0,931.4,109.31
1.87,0,1,5085.0,151.46
68.76,5,4,1924.3,232.12
6.52,1,0,904.6,105.67
12.61,0,0,1738.8,120.17
29.94,1,2,892.2,157.08
5.01,4,0,5008.1,148.68
11.45,4,1,1828.5,153.63
7.4,4,0,2414.1,146.46
16.92,3,1,4954.1,184.05
14.59,2,0,2344.1,146.39
8.86,1,0,2378.0,136.95
23.87,5,1,2470.6,174.39
70.35,4,0,4923.6,187.51
18.94,4,2,2291.2,185.41
15.35,3,2,2350.9,170.99
14.94,1,2,2372.2,164.93
10.89,3,0,5015.0,147.04
14.02,2,1,2352.5,156.91
6.78,2,1,2383.5,140.25
9.42,2,0,2420.7,140.17
33.59,3,1,2315.2,178.69
13.21,0,1,1765.2,142.98
10.57,0,2,2420.1,160.77
7.83,1,0,2447.1,132.02
61.55,5,2,5798.2,220.62
16.04,3,0,5907.0,157.49
63.71,8,1,4945.2,205.3
3.95,0,1,2371.9,129.86
16.32,1,1,4898.8,166.97
10.51,2,1,5077.0,169.32
5.95,1,1,1768.3,144.95
21.27,2,2,2383.3,169.42
10.83,1,0,4918.2,146.59
16.68,1,1,1820.3,150.78
13.79,5,2,1786.0,176.57
15.27,1,0,4945.1,155.54
10.27,2,1,5827.3,173.51
8.9,2,0,2450.0,137.08
5.76,2,0,5821.9,150.59
22.91,4,0,2434.2,152.76
15.86,1,2,2397.9,166.26
44.46,3,1,5020.7,185.47
9.32,0,0,2352.1,121.64
6.23,3,0,2437.3,128.18
4.44,0,1,2397.4,138.83
13.66,1,1,2396.5,158.06
9.68,2,0,1708.5,132.0
5.19,5,0,4937.9,151.62
23.28,3,1,5013.1,175.54
56.45,6,0,4944.8,184.46
30.42,5,3,2370.3,205.31
5.74,0,0,880.2,107.27
30.1,4,2,2394.1,193.02
8.23,2,0,4932.2,145.41
30.81,4,0,2402.2,153.1
0.83,0,0,5081.3,117.77
16.77,2,0,2365.7,150.65
13.13,0,2,5042.0,176.07
12.07,1,0,2371.6,141.47
9.69,2,0,5077.0,150.72
11.97,1,1,865.1,133.37
12.58,2,1,2405.6,150.53
14.91,2,1,4909.6,183.87
13.43,2,1,5771.2,167.29
15.88,1,2,4926.5,182.32
37.52,3,0,1795.3,158.89
6.51,0,0,2394.1,119.31
10.26,0,1,1713.8,145.94
9.61,4,1,2368.7,162.79
18.63,0,0,2359.7,134.61
6.42,3,1,5858.3,168.3
19.89,3,1,2416.8,163.06
18.21,6,0,5892.5,178.47
4.01,0,0,5825.2,140.09
0.86,1,0,4920.6,118.82
10.46,1,0,2455.2,146.92
24.64,2,1,2455.8,165.19
14.43,1,0,2475.5,135.65
14.57,0,1,849.6,134.13
4.67,0,0,4992.4,131.16
7.5,2,1,5875.5,163.47
4.17,0,0,5021.2,133.89
14.61,0,2,2374.4,160.45
4.85,0,0,5799.6,144.82
18.15,2,1,2381.6,153.66
3.61,1,0,842.8,99.75
15.57,5,2,869.6,172.42
11.85,0,0,2312.5,131.85
35.26,1,2,2444.8,182.2
16.54,3,1,5001.4,165.96
1.57,0,0,2419.2,103.23
29.51,1,0,4983.3,158.47
48.43,5,3,2461.6,225.51
10.79,1,1,2448.1,144.49
6.68,0,0,5839.2,142.84
8.44,3,0,2350.1,139.26
2.9,0,1,4938.4,141.68
19.88,0,0,5036.6,152.05
47.07,5,2,2446.1,200.76
3.99,0,1,4980.0,147.21
25.25,3,1,2509.4,167.08
10.84,2,2,2423.2,166.23
10.96,1,0,901.3,113.29
32.75,4,1,4974.5,186.46
6.42,0,0,5030.0,136.1
13.33,0,1,5833.9,161.62
7.29,2,0,5886.7,144.87
15.51,4,1,2429.1,172.43
3.12,0,0,5008.7,127.95
39.64,2,3,2425.9,200.96
42.66,1,1,1786.6,161.05
57.87,7,2,2474.0,217.18
7.72,1,0,2347.5,134.83
15.01,2,1,5748.6,173.47
18.22,6,1,945.8,161.23
16.88,1,2,2424.6,173.15
15.51,2,1,1868.1,159.15
59.1,5,2,2453.3,211.99
10.58,1,0,2386.3,132.75
5.68,5,0,2334.5,137.04
14.2,1,0,5057.2,152.3
56.99,8,1,2442.0,203.28
2.43,0,0,1757.0,103.55
9.93,1,1,4985.4,156.89
39.55,1,1,815.4,151.16
6.61,3,1,2457.8,144.17
86.0,5,1,5000.0,205.03
5.07,1,0,5009.4,137.46
12.52,2,1,2369.4,148.89
12.99,0,2,1841.1,170.59
13.64,2,0,2474.5,143.0
15.12,2,1,5003.7,178.38
9.05,1,0,2519.8,129.83
13.39,0,0,2385.9,135.47
7.67,1,0,5009.2,143.61
7.36,1,1,4975.1,158.07
8.33,4,0,1748.1,142.32
21.55,3,0,2417.4,147.56
12.29,0,0,4974.1,145.44
16.82,3,0,2413.8,144.83
16.05,3,1,2357.7,156.56
46.74,4,2,2311.0,198.04
9.73,1,0,2363.9,127.04
5.96,3,0,2469.7,137.33
42.59,8,1,2373.9,181.28
4.69,1,0,2339.4,113.56
22.52,0,1,1851.6,154.55
13.66,2,0,1780.8,136.8
14.4,2,0,5031.2,155.93
6.15,0,1,1755.6,132.58
8.42,1,0,5052.4,146.54
32.83,1,2,1831.8,169.82
3.86,0,0,2523.3,118.52
8.26,4,0,1871.9,140.99
46.44,9,1,4955.4,215.02
12.15,1,0,1881.3,125.63
12.57,1,1,5067.0,157.77
6.81,2,0,1833.9,130.47
45.54,5,0,4997.8,187.78
4.98,3,0,1774.2,121.22
5.88,0,0,2486.1,123.71
8.74,0,0,5104.1,135.45
9.54,1,0,4936.8,137.0
16.98,4,0,1810.5,141.06
24.48,3,0,1864.1,154.42
15.44,2,1,4989.0,169.31
15.18,5,1,2301.2,170.57
6.57,4,0,2421.7,147.43
31.11,4,0,2446.3,153.46
10.63,1,1,847.6,133.89
42.86,7,2,2397.8,200.39
16.76,4,0,2438.4,154.46
13.79,0,1,2340.4,152.97
9.9,2,0,5730.4,157.15
4.54,1,0,2272.7,123.49
26.32,3,0,1760.2,152.02
10.91,2,0,5846.8,150.89
3.7,1,0,1858.6,119.33
6.48,2,0,2430.8,132.6
2.54,0,0,1763.6,98.69
7.19,3,0,5024.5,154.62
23.94,2,2,2387.7,174.48
9.96,1,1,901.6,131.53
11.32,1,0,5765.1,148.37
6.04,0,0,2401.4,126.18
13.65,2,1,2407.8,153.96
7.71,2,0,858.7,109.2
65.24,7,1,2397.9,191.66
33.47,3,2,1863.9,176.79
9.55,0,0,2454.2,132.35
16.64,3,2,2380.5,174.02
9.14,0,0,2485.5,133.5
4.94,0,0,5042.5,131.18
7.37,3,0,2408.2,128.29
30.9,5,3,1860.8,210.97
9.09,1,0,1812.0,122.72
9.8,0,0,2450.7,130.56
10.35,1,2,2454.9,168.05
32.21,8,0,2446.7,177.57
5.95,2,1,2441.7,151.44
13.19,0,2,5047.8,182.5
17.38,3,0,5053.2,167.75
4.43,0,0,5012.3,133.48
16.84,1,1,2417.6,156.3
11.04,1,2,2488.7,161.25
4.11,0,1,1819.1,119.54
7.16,2,0,5759.2,144.4
19.71,3,2,847.7,165.25
2.82,1,1,5833.8,149.81
22.96,2,2,2382.7,180.52
26.9,2,3,4999.4,212.81
7.94,2,0,2414.9,142.28
3.64,0,0,2465.9,121.42
6.31,0,1,1812.3,129.9
5.66,2,0,4983.8,143.42
15.41,1,0,5028.6,157.88
42.98,4,3,931.8,193.53
10.08,4,1,2371.1,158.51
28.28,5,0,2486.0,160.6
12.6,4,0,5020.9,166.93
12.07,0,1,2441.7,144.22
23.03,3,1,2350.9,165.47
16.42,2,0,5089.1,158.76
3.38,1,0,5061.0,132.43
13.88,3,0,1808.1,145.47
19.2,6,1,5768.3,190.44
9.1,0,1,2458.7,140.83
9.42,0,0,5051.0,137.32
15.76,3,1,4974.7,181.69
10.13,7,0,1823.0,147.76
9.55,0,0,870.5,108.38
32.82,8,2,2383.9,207.64
9.56,0,0,5812.4,133.29
14.18,0,0,2383.8,134.75
32.22,5,0,5015.4,176.33
4.0,0,1,2429.2,132.67
47.3,4,2,912.8,174.89
27.25,7,2,4888.9,206.77
2.94,0,1,2332.8,128.84
46.42,6,0,2344.9,172.75
22.56,6,2,4971.0,215.5
16.3,3,0,924.6,128.62
7.61,2,0,885.2,113.64
12.29,0,0,5089.1,136.6
14.34,0,0,2414.5,135.56
8.55,1,0,5757.7,153.88
23.56,1,0,4948.7,159.15
2.99,0,0,4970.7,136.83
15.36,4,1,1880.8,160.6
26.36,0,2,1737.4,167.5
16.54,2,0,2374.8,144.71
28.78,4,1,2440.1,171.72
3.52,0,0,1870.9,116.39
25.1,5,1,1874.1,173.96
20.5,6,0,2495.6,163.02
15.75,3,0,951.5,131.84
14.35,1,1,2420.7,152.96
5.03,3,0,4929.8,138.55
22.67,4,1,5856.4,184.3
23.83,0,1,2323.1,160.89
6.1,1,0,2421.0,128.24
8.67,3,0,5807.3,158.72
23.32,6,0,952.1,146.87
4.33,0,1,5802.3,146.48
28.67,3,0,4967.8,160.31
41.52,5,0,1754.2,172.16
6.62,3,1,959.3,134.12
14.68,2,2,883.7,160.75
8.29,0,0,2296.7,121.56
34.85,3,2,4976.8,204.5
12.69,2,0,2396.6,137.04
8.31,0,0,5062.7,150.1
7.48,1,0,2440.4,135.49
2.92,0,0,5022.5,124.53
16.62,0,0,2426.5,133.84
8.63,1,0,5828.8,149.86
10.96,1,1,5738.2,162.5
4.49,1,0,2467.4,117.7
35.16,4,2,4961.3,215.09
6.01,1,0,1731.7,120.6
47.2,2,1,1760.2,164.44
6.38,0,0,2406.8,127.51
10.57,0,0,2371.3,122.57
24.24,3,0,4908.4,161.49
32.19,7,2,2354.2,199.25
5.8,2,1,5006.7,154.34
2.2,0,0,1826.0,109.01
36.18,10,1,5051.8,213.25
10.76,2,1,5015.4,162.16
16.41,4,1,2379.0,166.54
5.71,2,0,892.0,105.47
43.87,2,4,5039.3,225.93
5.05,2,0,4937.3,142.49
10.42,0,0,2412.9,133.92
8.57,1,0,4989.7,143.64
32.81,4,1,1813.8,165.92
4.88,1,0,5031.7,138.3
19.43,5,0,2387.2,161.45
16.41,3,2,5006.2,187.1
4.28,1,0,2379.5,123.63
13.36,1,1,889.7,130.64
6.77,2,0,4972.6,143.3
7.39,0,0,2381.8,125.89
9.0,0,0,4924.3,143.93
4.83,0,0,5750.5,144.25
27.48,2,2,2392.0,183.46
15.47,7,2,5954.1,203.94
25.13,4,1,2424.4,166.5
8.61,4,0,2352.0,139.84
24.35,4,1,2466.9,170.85
12.81,0,2,1793.8,156.29
7.43,1,0,2362.0,129.07
25.73,2,3,2284.3,187.99
3.88,0,0,2433.5,119.55
3.47,0,0,5699.0,131.35
31.47,1,2,5015.6,187.38
42.09,4,0,2472.3,163.84
5.52,1,0,2459.3,130.47
7.35,3,0,2401.2,134.23
19.42,4,1,1767.1,169.62
8.17,1,0,5044.6,136.41
3.12,0,0,864.7,102.6
14.0,1,2,4979.0,178.92
29.26,3,3,2440.1,204.31
2.48,1,0,2379.4,115.21
40.2,6,2,2390.7,202.01
4.69,0,0,5003.9,132.76
14.03,2,2,1862.1,164.64
62.91,5,0,1742.9,163.66
39.58,5,1,2437.0,187.04
28.77,4,1,4906.0,184.22
22.01,2,0,4947.3,152.76
32.42,4,1,4976.8,196.17
14.56,3,1,4958.3,174.29
11.22,0,1,1937.2,141.52
30.21,7,1,2467.1,184.59
18.55,1,0,856.9,122.94
7.0,4,0,1710.0,137.52
28.95,2,2,2309.1,183.64
17.71,4,0,1853.7,149.26
21.39,2,1,2358.8,164.99
12.26,0,0,2452.9,132.08
16.58,1,1,1774.3,147.51
6.45,0,0,2462.0,121.49
4.87,1,1,5036.0,147.43
15.95,4,1,5746.7,172.0
9.66,2,0,5040.3,148.72
3.2,1,0,2466.4,122.96
28.75,3,1,927.0,156.48
8.02,2,1,1819.8,145.21
29.66,4,2,2328.0,190.69
15.4,3,1,886.0,141.96
19.0,4,0,2419.9,150.37
69.67,6,1,2405.2,187.04
5.59,2,0,2376.0,126.51
30.22,5,3,867.3,191.52
10.04,3,0,1757.9,129.01
24.74,3,1,1817.3,159.38
18.45,1,0,1826.5,127.28
5.7,2,0,5002.8,137.6
5.1,0,0,1783.8,110.92
27.27,5,4,2414.2,220.72
15.14,5,0,876.7,146.65
9.95,2,1,5758.5,167.06
3.48,0,0,900.7,91.78
11.89,2,1,5841.8,165.53
7.96,1,0,5029.3,131.35
25.8,4,3,5051.2,219.06
17.22,1,0,2400.0,149.32
5.02,2,0,2414.7,119.55
42.99,6,1,2333.6,184.55
13.62,1,0,903.8,116.68
10.82,1,1,4976.5,167.7
17.26,1,2,1837.8,162.09
2.48,0,0,1772.4,107.77
11.46,4,0,5004.4,160.23
9.16,1,0,5013.7,148.73
3.96,0,0,4979.3,133.69
20.77,2,0,2401.7,154.8
5.74,0,1,4903.5,145.83
3.53,1,0,2445.1,124.54
22.13,2,0,2302.0,149.19
22.11,5,1,1706.8,171.17
7.91,0,0,2394.2,119.05
5.16,0,0,1856.6,121.82
26.56,8,1,1724.6,182.5
39.09,4,3,958.1,187.69
7.83,1,0,5706.0,152.22
9.74,1,0,2418.3,126.73
36.39,5,2,4930.3,207.25
14.25,2,2,954.9,151.26
40.32,3,0,2485.9,156.74
2.9,2,1,5041.3,157.86
37.6,8,1,5029.2,208.08
13.16,1,1,4982.3,160.2
32.64,6,0,1743.2,167.26
10.01,2,2,2466.3,161.61
30.65,3,2,2325.3,186.81
21.33,5,0,5004.5,173.99
4.24,0,0,2314.3,117.58
4.51,1,0,5108.7,136.82
29.61,3,1,4898.9,182.24
7.81,0,0,4944.7,132.74
58.48,5,1,2290.3,196.33
14.45,3,0,874.1,123.79
5.09,1,0,4875.6,139.57
8.64,2,0,2403.5,134.47
35.89,4,1,2413.5,174.86
12.03,1,2,2411.0,163.73
22.49,5,0,2389.7,158.16
8.9,0,0,1805.6,118.55
16.13,2,1,2384.1,150.91
28.73,5,3,2386.3,205.6
12.11,1,1,1794.9,145.82
15.53,0,0,5067.2,153.05
3.92,0,0,2416.6,119.7
2.09,2,1,2471.2,128.18
23.03,2,2,1804.7,165.11
6.1,4,0,922.5,124.56
8.7,1,0,5826.9,146.09
24.37,0,0,2394.5,139.41
11.05,3,1,4952.7,165.29
3.7,0,0,2459.1,121.84
18.68,1,1,5044.0,165.32
24.3,4,0,2419.5,154.35
1.91,2,0,1851.7,107.04
11.96,2,0,2407.9,142.64
45.06,4,2,4963.9,200.94
18.03,1,0,5024.8,150.34
6.82,2,1,5786.9,161.52
20.63,4,2,5795.3,201.98
10.1,1,2,2365.9,152.68
24.25,3,1,4900.5,174.18
4.73,0,0,2341.4,116.08
3.64,0,0,2469.8,116.92
5.17,0,0,4990.2,133.57
62.57,10,2,4972.6,229.65
19.16,0,1,4964.1,165.88
43.98,5,2,1777.0,192.72
18.34,1,2,2403.5,173.54
5.4,0,0,5002.7,135.92
27.51,3,1,1822.1,156.9
11.81,2,0,800.0,121.05
10.38,1,2,4936.1,180.52
29.74,4,0,2370.5,162.03
6.34,1,1,4996.9,160.12
9.97,1,0,1831.0,129.71
24.96,0,1,4995.0,159.31
7.99,2,1,2429.4,140.99
17.3,7,2,2458.8,201.37
5.23,2,0,1729.4,123.33
2.04,0,0,4952.4,121.29
11.01,2,0,4986.7,149.71
16.03,6,1,1784.2,164.53
15.45,1,1,2424.5,160.52
6.91,3,0,1922.0,130.08
6.76,3,0,1767.3,131.49
5.03,4,0,4869.6,148.22
6.0,0,0,2391.3,118.7
13.52,3,2,2463.7,175.49
6.18,0,0,2356.7,121.57
1.37,0,0,5063.8,124.64
3.82,1,0,5008.5,124.95
29.98,4,1,4957.1,189.61
24.22,4,0,894.3,139.19
3.53,0,0,2325.1,109.62
16.67,0,2,5886.2,178.31
2.41,0,0,2354.8,114.36
6.9,1,0,5857.1,150.46
7.76,0,1,2487.2,139.89
22.63,2,0,4928.2,158.11
16.34,3,0,1738.2,137.52
1.85,1,0,2345.5,111.67
40.89,4,1,5043.5,190.02
36.55,7,1,2385.0,180.83
13.98,2,2,1791.0,171.88
6.28,5,0,1829.2,147.22
11.0,1,0,2324.2,134.89
8.77,1,0,5037.1,143.3
26.42,4,2,5822.0,209.67
21.91,1,1,5002.6,174.06
5.78,0,0,2393.9,120.75
10.18,2,1,2321.8,152.96
4.77,0,0,1727.4,111.36
27.66,8,0,2350.0,185.36
41.55,6,1,868.7,170.55
86.58,6,3,1845.5,223.26
41.03,1,2,5797.6,196.28
21.2,2,1,5818.9,173.54
25.62,3,2,5729.5,197.88
1.04,1,0,2429.0,111.38
4.76,0,1,1776.9,129.23
13.47,2,0,866.6,131.09
1.82,0,0,2437.8,104.38
7.22,2,0,2440.4,138.49
7.49,0,0,4998.1,140.59
13.17,3,0,860.4,123.88
11.45,3,0,2449.6,143.53
11.4,1,1,905.9,130.84
1.99,3,0,4951.6,131.81
8.17,3,1,4949.0,167.82
26.2,1,1,5839.5,180.1
26.35,4,0,4962.5,171.25
13.78,2,1,2385.0,153.15
13.75,1,0,886.5,116.86
11.15,0,0,5049.4,142.57
5.28,0,0,4971.2,144.62
8.81,1,0,2400.9,136.83
13.12,2,1,2421.9,161.4
5.68,1,0,5039.4,141.93
5.25,1,0,958.1,104.7
4.67,0,0,2445.4,118.16
27.13,5,0,5103.9,168.95
74.1,7,1,1871.2,195.47
12.47,1,1,2416.5,150.58
46.58,6,0,847.8,155.57
15.11,1,0,2369.1,137.42
5.43,2,0,2437.2,123.85
3.55,0,0,1811.8,108.57
23.46,3,0,2304.7,150.58
60.96,9,1,2387.0,205.95
9.82,2,1,5784.6,173.94
1.49,1,1,2466.2,129.56
4.0,0,1,1855.6,132.9
21.57,6,0,914.7,129.84
2.62,0,0,2415.8,113.35
12.57,1,1,5047.4,168.51
29.15,3,0,1776.4,142.31
19.71,5,2,2453.9,186.13
21.29,4,0,5799.0,172.82
80.63,6,2,4998.3,221.92
26.74,2,2,2411.1,171.91
5.14,3,0,5804.4,147.22
7.06,2,0,2460.8,130.25
4.34,1,0,888.3,105.33
20.83,0,0,800.0,110.35
4.55,0,0,5051.8,133.42
27.46,4,0,4964.3,178.51
43.9,5,2,5782.9,221.66
6.15,1,0,5027.7,138.11
7.73,2,0,1809.3,128.06
23.96,6,1,867.7,160.87
34.06,7,2,1845.5,203.52
2.95,0,0,2415.3,118.33
4.71,0,1,5799.0,156.66
6.15,1,1,5156.0,153.51
6.45,1,0,4954.4,125.32
25.27,2,3,1748.2,188.65
5.55,1,0,2347.0,123.03
4.9,2,1,5792.5,151.19
19.62,4,0,2359.7,146.76
27.99,4,2,5095.7,190.58
25.26,5,3,1822.3,209.67
2.97,2,0,5025.6,130.6
25.52,4,0,2450.3,153.52
24.32,2,0,943.9,127.22
16.34,6,1,941.1,158.6
8.07,0,0,4987.8,138.0
6.59,1,0,5003.3,132.67
3.27,0,0,2360.7,110.12
33.89,1,1,2421.6,166.35
9.63,0,1,2421.0,142.38
17.35,3,2,991.7,159.45
3.3,0,0,1761.1,116.14
2.83,1,0,1802.1,118.72
18.81,5,0,2408.0,160.72
3.91,1,0,2444.6,132.58
10.77,1,0,5812.5,149.37
26.3,2,2,2471.3,184.67
10.33,3,1,2337.5,156.67
36.22,6,2,4913.0,224.5
1.72,2,1,819.4,114.1
10.45,3,1,2396.4,151.45
9.71,0,1,2417.4,152.34
2.42,1,0,1763.5,111.32
23.28,8,2,5002.0,215.97
21.81,4,2,5022.9,199.61
27.45,4,2,842.9,163.64
6.92,1,0,1798.2,123.36
7.31,1,0,2370.6,128.78
15.98,3,1,2417.7,164.71
39.89,7,1,2447.6,193.37
8.68,2,0,1788.7,147.19
3.33,1,0,1773.4,120.54
5.57,1,0,2372.0,125.58
19.7,5,0,2464.9,158.8
7.72,1,0,1784.0,118.72
3.53,0,0,912.1,100.21
12.0,2,2,2414.7,167.9
2.11,0,0,4977.3,116.68
3.36,0,0,4945.6,133.21
4.05,1,0,1819.3,119.49
9.89,2,0,1842.9,137.15
18.02,2,1,2458.9,160.42
10.97,1,0,2440.6,134.95
7.63,1,0,989.2,111.37
10.67,1,2,2400.2,163.14
23.94,4,0,2422.0,150.76
8.22,2,0,5806.3,146.53
60.11,1,3,2362.8,200.25
39.93,3,1,4986.6,184.49
15.38,7,0,2384.6,166.53
22.32,0,0,2446.0,132.95
8.41,2,0,5787.3,158.7
16.49,4,2,2343.0,181.42
11.02,1,0,5103.4,148.8
31.86,3,3,5767.5,214.24
6.39,2,0,2533.1,132.24
3.66,1,1,962.1,135.56
9.91,1,1,4921.1,159.52
11.76,1,2,923.7,145.89
3.9,1,0,5146.3,127.73
12.96,1,0,5054.2,148.65
17.38,5,2,4915.3,193.24
8.59,2,1,5754.3,168.78
13.51,3,1,5039.8,176.48
4.02,0,0,2418.5,123.01
21.11,5,1,2425.2,175.57
11.32,3,2,5008.6,185.16
32.32,5,2,1745.1,188.72
6.2,1,0,4982.0,135.98
14.35,3,2,4944.5,182.46
16.17,4,0,2357.6,149.74
3.78,0,0,1049.2,102.83
0.88,0,0,1713.7,91.91
6.89,2,0,5012.9,146.57
8.66,1,0,1759.2,141.23
14.1,2,1,4921.1,167.16
6.14,4,0,4970.9,153.53
26.36,4,1,5025.9,178.72
75.2,10,3,2407.3,239.19
19.35,4,0,1819.5,148.22
4.72,0,1,4983.4,144.81
28.25,0,2,1827.4,165.74
4.26,0,0,5747.3,130.51
7.36,2,0,5921.4,153.67
51.15,9,3,1867.1,224.56
13.19,0,1,1808.1,139.68
7.92,0,1,2474.4,145.8
21.5,2,0,5055.5,162.9
17.1,4,1,5014.4,182.86
6.12,0,0,2395.9,124.96
13.43,5,0,2394.2,163.42
54.78,6,1,2502.0,193.91
16.71,2,1,2422.8,160.73
4.84,0,0,4999.9,135.52
11.23,0,1,2379.0,134.56
32.54,10,2,2330.8,207.31
8.47,0,0,2419.4,124.84
19.98,1,0,5032.2,152.85
9.16,0,0,1852.9,123.76
21.14,4,2,1914.2,178.96
56.05,10,3,2416.8,239.49
88.45,5,1,2445.4,201.72
3.23,1,0,2389.2,122.62
4.62,2,0,2340.7,121.78
53.28,5,1,1909.4,189.72
16.31,6,1,2462.3,178.75
17.57,4,2,5004.7,198.96
12.66,1,2,2371.8,160.76
11.01,0,0,4977.2,145.54
6.19,0,0,5850.0,140.89
5.19,4,0,919.7,123.94
14.69,1,1,2530.0,154.86
8.28,6,1,2372.2,162.44
31.34,9,0,5019.8,199.4
4.78,1,0,2383.6,124.62
5.08,1,0,1776.1,129.29
100.0,5,4,4959.7,258.65
34.56,5,1,2534.2,180.74
28.91,2,4,2428.0,215.02
16.1,2,2,1899.4,173.65
27.84,4,2,2526.4,188.52
4.59,0,0,4951.3,131.12
27.0,3,2,888.3,165.84
1.88,0,0,4980.9,125.74
3.74,0,0,2368.2,120.02
6.36,1,1,4929.4,141.16
11.29,0,0,2388.8,129.56
26.76,0,2,5849.0,195.93
16.88,4,2,2405.7,183.78
9.81,0,0,4990.4,142.97
48.09,5,0,5006.1,175.55
22.09,3,2,2424.3,179.34
8.24,1,0,1879.0,120.13
4.9,0,0,2394.1,117.58
6.23,1,1,4951.3,165.91
17.11,2,0,5057.0,152.38
10.87,3,0,1695.0,129.71
6.52,2,0,1726.8,121.24
8.84,3,0,2421.9,133.26
8.84,0,0,4910.6,133.6
4.3,0,0,2368.7,117.94
2.33,0,1,5817.4,139.15
27.54,5,1,2349.3,169.97
31.12,6,2,2465.5,201.04
4.42,0,1,924.7,121.29
16.49,1,1,5000.2,171.46
16.71,2,0,2542.4,143.16
4.97,1,0,2284.1,120.79
10.7,1,0,898.6,116.49
8.03,2,1,2375.8,151.06
11.6,1,0,2400.7,133.74
4.69,1,0,2406.0,127.92
14.99,1,0,5001.4,151.5
19.24,5,1,2362.9,175.15
3.85,0,1,2471.8,128.14
11.13,2,0,2405.0,138.98
6.47,0,0,5030.8,133.81
9.86,0,0,1819.9,125.53
21.79,1,1,2381.4,147.38
6.87,2,1,5033.4,165.88
9.76,1,0,830.7,117.42
8.87,0,0,5034.9,142.72
16.17,3,1,2393.5,157.85
33.4,4,2,1753.0,187.44
10.93,1,1,2374.7,144.04
16.2,0,1,5019.0,166.89
28.2,2,4,5019.7,220.52
9.25,1,0,2397.3,126.29
9.6,4,0,2394.9,136.77
2.38,0,0,2394.5,114.58
5.58,2,0,4859.7,140.07
6.7,2,0,4959.1,144.35
10.54,1,0,5001.4,142.81
20.42,0,0,916.6,124.21
10.89,1,1,2286.0,156.04
38.07,5,4,5004.1,238.22
9.77,3,1,2488.2,159.35
12.71,0,1,4982.7,163.18
2.09,2,0,5833.8,126.73
7.8,1,0,2355.6,131.28
21.87,1,1,2346.7,154.53
8.4,0,0,5054.0,130.37
16.08,1,2,1796.7,162.71
41.23,2,2,2229.0,183.13
1.92,1,1,5825.2,149.97
2.41,1,0,2294.8,109.76
13.68,1,0,851.4,121.35
14.29,2,0,2370.8,144.92
9.56,2,0,5018.7,143.92
9.9,3,0,2369.2,141.45
25.87,3,1,1835.0,156.26
13.75,0,2,1805.0,163.28
46.33,10,3,4995.6,241.43
10.39,2,1,4995.0,160.13
15.11,3,1,2394.8,161.75
3.75,0,0,864.3,99.7
8.33,1,0,5042.2,144.35
4.39,1,0,5028.0,135.44
4.22,0,0,2379.9,125.16
11.5,2,1,2365.8,149.61
7.81,1,0,1827.4,126.38
15.68,4,0,2420.9,135.46
5.22,2,0,5804.3,142.42
13.79,3,0,1866.0,145.51
3.39,0,0,2486.5,118.43
39.01,3,1,826.5,156.4
7.41,0,0,2347.4,125.28
42.34,4,2,2462.5,191.44
28.52,6,0,1796.7,158.75
6.22,1,0,5077.2,147.36
8.87,1,0,4978.1,146.62
7.45,0,0,1830.9,122.19
10.37,2,0,4984.1,148.69
11.62,1,1,4975.2,167.31
12.45,0,0,1755.7,125.03
4.09,0,0,1833.7,117.56
21.83,5,2,5749.3,209.06
21.57,6,1,4950.8,185.89
